source_id,source,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name
34185,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Dendrophyllia,klunzingeri
34186,Species+,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,bicolor
34187,Species+,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,gloveralleni
34189,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Orthorhyncus,sephaniodes
34190,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,hemileucurus
34192,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,haimei
34193,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,aegyptiaca
34194,Species+,Animalia,Chordata,Mammalia,Rodentia,Anomaluridae,Anomalurus,schoutedeni
34195,Species+,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,ruzskyi
34197,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,quelchi
34198,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,crassolamellata
34202,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,alexandri
34203,Species+,Animalia,Chordata,Mammalia,Carnivora,Canidae,Dusicyon,gymnocercus
34205,Species+,Animalia,Chordata,Reptilia,Serpentes,Boidae,Boa,ternatea
34210,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,mammifera
34211,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,punctata
34212,Species+,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,graffmani
34214,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,palmata
34219,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,melanospilus
34220,Species+,Animalia,Chordata,Reptilia,Testudines,Chelidae,Acanthochelys,chacoensis
34221,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Phyllobates,boulengeri
34222,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,amicorum
34223,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,decapali
34224,Species+,Animalia,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,maguari
34225,Species+,Animalia,Chordata,Reptilia,Testudines,Emydidae,Emys,tentoria
34226,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,pileiformis
34227,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,ericoides
34228,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Ceratotrochus,venustus
34230,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,angiostomum
34231,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,waigiuensis
34232,Species+,Animalia,Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,infuscatus
34233,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cyphastrea,glomerata
34234,Species+,Animalia,Chordata,Aves,Falconiformes,Accipitridae,Leucopternis,semiplumbea
34235,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,jamaicensis
34236,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,patella
34237,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Rhizotrochus,tulipa
34239,Species+,Animalia,Chordata,Aves,Falconiformes,Accipitridae,Spilornis,natunensis
34240,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,granulosa
34244,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,paschalensis
34245,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,agilis
34246,Species+,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,microstephanus
34247,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,hahneli
34249,Species+,Animalia,Chordata,Aves,Falconiformes,Accipitridae,Aquila,wahlbergi
34250,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,plicata
34251,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Agaricia,speciosa
34252,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,brueggemanni
34255,Species+,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,palustris
34257,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,platurus
34258,Species+,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Philantomba,simpsoni
34260,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,helenae
34262,Species+,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,americanus
34263,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,grandis
34266,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Dendrophyllia,diaphana
34267,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,gastrotaenia
34269,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,wilsoni
34270,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,peltata
34271,Species+,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Harpyia,coronata
34272,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,ferina
34274,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,lucionensis
34275,Species+,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,aracari
34276,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Pteropathes,simpsoni
34277,Species+,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Trichoglossus,goldiei
34278,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Turbinoliidae,Sphenotrochus,moseleyi
34420,Species+,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,crumenifera
34280,Species+,Animalia,Cnidaria,Hydrozoa,Stylasterina,Stylasteridae,Lepidopora,dabneyi
34282,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,straeleni
34284,Species+,Animalia,Chordata,Aves,Coraciiformes,Bucerotidae,Aceros,undulatus
34285,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Ceratotrochus,hispidus
34288,Species+,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Millepora,carthaginiensis
34289,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,fieldi
34291,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Stichopathes,desbonni
34292,Species+,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,bibroni
34293,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,petersi
34294,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Cycloseris,cooperi
34295,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,lilliei
34297,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,negrensis
34298,Species+,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,venerata
34299,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,nasutus
34300,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,porphyrea
34301,Species+,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,brunneus
34302,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,byroni
34304,Species+,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,nasuta
34306,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,reinwardtsi
34307,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,trilinguis
34308,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Barabattoia,goroensis
34309,Species+,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,africana
34312,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,variegata
34313,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,graja
34315,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favites,virens
34316,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,johnstoni
34317,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pachyseris,levicollis
34318,Species+,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,poliogaster
34320,Species+,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,nanus
34321,Species+,Animalia,Chordata,Reptilia,Serpentes,Boidae,Eryx,reinhardtii
34322,Species+,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,brydei
34323,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Bradypodion,nkandlae
34324,Species+,Animalia,Chordata,Aves,Coraciiformes,Bucerotidae,Buceros,panini
34325,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,fruticosa
34326,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,melanopterus
34327,Species+,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,kamensis
34328,Species+,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,chloris
34330,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,pectinata
34331,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Oculina,micranthus
34333,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandriniidae,Meandrina,gracilis
34334,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,goudoti
34336,Species+,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,marsiglii
34338,Species+,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Trichoglossus,rubrigularis
34339,Species+,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,ater
34340,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,chlorolepidotus
34342,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,anthocercis
34343,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,anna
34344,Species+,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,bistriatus
34345,Species+,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Morelia,cheynei
34346,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,imitator
34347,Species+,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,cucullatus
34348,Species+,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Dama,mesopotamica
34349,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,tangolaensis
34350,Species+,Animalia,Mollusca,Bivalvia,Unionoida,Unionidae,Lampsilis,tampicoensis
34351,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Aphanipathidae,Aphanipathes,rigida
34352,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,undata
34354,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Aphanipathidae,Aphanipathes,catharinae
34357,Species+,Animalia,Annelida,Hirudinoidea,Arhynchobdellida,Hirudinidae,Hirudo,officinalis
34359,Species+,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,hildebrandi
34362,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,retusa
34363,Species+,Animalia,Chordata,Reptilia,Serpentes,Viperidae,Crotalus,basiliscus
34364,Species+,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverra,civetta
34365,Species+,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,nigricans
34366,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,michelinii
34367,Species+,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Brachypelma,pallidum
34368,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,cornutus
34369,Species+,Animalia,Chordata,Aves,Galliformes,Phasianidae,Caloperdix,oculea
34370,Species+,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,cyanophlyctis
34371,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,viridis
34372,Species+,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Morelia,timoriensis
34373,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,waalia
34375,Species+,Animalia,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur,rufescens
34376,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,stilosa
34377,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,australis
34378,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,verrucosa
34380,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,scintilla
34381,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,sparganurus
34382,Species+,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,sinensis
34384,Species+,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Cuora,pallidicephala
34387,Species+,Animalia,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,dubia
34389,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,mexicanus
34391,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,scripta
34392,Species+,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,ocellatus
34393,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,fulvopectoralis
34394,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,tetravittatus
34396,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,cyathus
34397,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,mantonae
34398,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,klunzingeri
34401,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Homopus,burnesii
34402,Species+,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,gingicus
34403,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,singularis
34404,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Myriopathidae,Antipathella,boscii
34405,Species+,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,goffini
34406,Species+,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parides,orophobus
34407,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,wagneri
34408,Species+,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Trichoglossus,rubritorquis
34410,Species+,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Alligator,lacordairei
34412,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,cespitosa
34413,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,maculatus
34415,Species+,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Naemorhedus,swinhoei
34416,Species+,Animalia,Chordata,Reptilia,Serpentes,Boidae,Boa,dussumieri
34417,Species+,Animalia,Chordata,Reptilia,Serpentes,Viperidae,Bothriechis,mexicanus
34418,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,tranquebarica
34422,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,mango
34424,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,mexicanus
34426,Species+,Animalia,Chordata,Reptilia,Serpentes,Boidae,Epicrates,versicolor
34428,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,subseriata
34429,Species+,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,saurophaga
34430,Species+,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,vuquangensis
34431,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,cyclopea
34433,Species+,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,ornatus
34434,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,carinata
34435,Species+,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,edwardsii
34436,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Goniopora,pulvinula
34438,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,emys
34439,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,sanctithomae
34440,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Ceratotrochus,nobilis
34441,Species+,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,farquhari
34443,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,conferta
34444,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,frondosa
34446,Species+,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,leytensis
34447,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,contorta
34448,Species+,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,nigerrima
34449,Species+,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Chalcopsitta,rubiginosa
34455,Species+,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,pusilla
34456,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Parantipathes,abietina
34458,Species+,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,australasia
34459,Species+,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Huso,kaluschka
34460,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,palmata
34462,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,pauciradiata
34463,Species+,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,flavipes
34465,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,aurita
34467,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Rhizotrochus,worsleyi
34468,Species+,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,dussumierii
34470,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Myriopathidae,Antipathella,assimilis
34471,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Halomitra,philippinensis
34474,Species+,Animalia,Cnidaria,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,milesii
34475,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,mayori
34478,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,cephalolepis
34480,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,aurotaenia
34481,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,femoralis
34482,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Guyniidae,Stenocyathus,washingtoni
34483,Species+,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Malimbus,rubriceps
34484,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,krameri
34485,Species+,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Aspidites,collaris
34487,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,dens
34488,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,fruticosa
34489,Species+,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Troides,vordermani
34491,Species+,Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,pauxi
34492,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,rubrum
34493,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,tizardi
34495,Species+,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,frontalis
34499,Species+,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,tetragonus
34500,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,boddaerti
34501,Species+,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,manadensis
34502,Species+,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,rueppelli
34503,Species+,Animalia,Chordata,Aves,Columbiformes,Columbidae,Petrophassa,plumifera
34504,Species+,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,leucogaster
34505,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,longicaudus
34506,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,fistula
34510,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pachyseris,torresiana
34511,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Cyphastrea,muellerae
34513,Species+,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Euphractus,villosus
34514,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,calendula
34516,Species+,Animalia,Chordata,Aves,Piciformes,Picidae,Picoides,leucotos
34519,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,calcaratus
34520,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,hirta
34522,Species+,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,alba
34524,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,serrata
34525,Species+,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Trochilus,mosquitus
34527,Species+,Animalia,Chordata,Reptilia,Serpentes,Viperidae,Crotalus,dryinas
34528,Species+,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,maliensis
34529,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Heterocyathus,heterocostatus
34530,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,verticillata
34532,Species+,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Hardella,baileyi
34533,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Siderastrea,senegalensis
34534,Species+,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,microdon
34535,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Echinopora,ehrenbergii
34536,Species+,Animalia,Chordata,Aves,Galliformes,Phasianidae,Melanoperdix,nigra
34537,Species+,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Cursorius,somalensis
34539,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,lobulata
34543,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pavonia,seriata
34544,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,cervicornis
34546,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,geographica
34547,Species+,Animalia,Chordata,Reptilia,Serpentes,Boidae,Boa,cinerea
34548,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Enallopsammia,amphelioides
34549,Species+,Animalia,Chordata,Aves,Gruiformes,Otididae,Otis,vigorsii
34550,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Minyobates,fulguritus
34551,Species+,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,carinatus
34552,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,spicifera
34553,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,arcuata
34556,Species+,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ranitomeya,ranitomeya lamasi
34557,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,naomiae
34559,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,mammillaris
34560,Species+,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverra,megaspila
34561,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,nutapundi
34562,Species+,Animalia,Cnidaria,Hydrozoa,Stylasterina,Stylasteridae,Stylaster,ochraceus
34563,Species+,Animalia,Chordata,Reptilia,Serpentes,Viperidae,Bothriechis,nasutus
34564,Species+,Animalia,Chordata,Aves,Falconiformes,Cathartidae,Vultur,monachus
34565,Species+,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Lorius,roratus
34566,Species+,Animalia,Cnidaria,Hydrozoa,Stylasterina,Stylasteridae,Errina,spongiosa
34567,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,lawtoni
34568,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Goniastrea,peresi
34569,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,tubulifera
34570,Species+,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,migrans
34572,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Halomitra,robusta
34573,Species+,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,inscriptus
34574,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,clivosa
34575,Species+,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,tuzetae
34576,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Aphanipathidae,Aphanipathes,fruticosa
34578,Species+,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,yniphora
34579,Species+,Animalia,Chordata,Aves,Strigiformes,Strigidae,Scops,icterorhynchus
34580,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,eupteridea
34581,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Labyrinthocyathus,cornu
34582,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,dentiformis
34583,Species+,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,blewitti
34584,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Echinopora,glabra
34585,Species+,Animalia,Cnidaria,Anthozoa,Antipatharia,Cladopathidae,Cladopathes,heterosticha
34586,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Thecopsammia,tintinnabulum
34587,Species+,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,areolata
