GBIF Taxon key,GBIF scientific name,rank,kingdom_name,provided species name,speciesplusID
5228486,"Anthocephala floriceps (Gould, 1854)",SPECIES,Animalia,Anthocephala floriceps,4106
2474113,"Rollulus rouloul (Scopoli, 1786)",SPECIES,Animalia,Rollulus rouloul,4107
2498335,"Cygnus melancoryphus (Molina, 1782)",SPECIES,Animalia,Cygnus melancoryphus,4108
2495204,"Goura victoria (Fraser, 1844)",SPECIES,Animalia,Goura victoria,4109
2477001,"Lophornis chalybeus (Vieillot, 1822)",SPECIES,Animalia,Lophornis chalybeus,4110
2402094,"Pseudoscaphirhynchus kaufmanni (Kessler, 1877)",SPECIES,Animalia,Pseudoscaphirhynchus kaufmanni,4111
2260220,"Truncatoflabellum carinatum Cairns, 1989",SPECIES,Animalia,Truncatoflabellum carinatum,4113
2443340,"Mauremys pritchardi Mccord, 1997",SPECIES,Animalia,Mauremys pritchardi,4114
2481079,"Microhierax melanoleucos (Blyth, 1843)",SPECIES,Animalia,Microhierax melanoleucos,4115
2480043,"Prioniturus luconensis Steere, 1890",SPECIES,Animalia,Prioniturus luconensis,4117
4267329,"Nycticebus bengalensis LacÌöpÌÜde, 1800",SPECIES,Animalia,Nycticebus bengalensis,4118
4262221,"Moschus anhuiensis Wang, Hu, and Yan, 1982",SPECIES,Animalia,Moschus anhuiensis,4120
2480089,"Psephotus haematonotus (Gould, 1838)",SPECIES,Animalia,Psephotus haematonotus,4121
2476994,"Heliomaster longirostris (Audebert & Vieillot, 1801)",SPECIES,Animalia,Heliomaster longirostris,4123
2259092,"Stephanocyathus coronatus (PourtalÌÜs, 1867)",SPECIES,Animalia,Stephanocyathus coronatus,4124
2424603,"Rheobatrachus silus Liem, 1973",SPECIES,Animalia,Rheobatrachus silus,4125
2259938,"Montipora danae (Milne Edwards & Haime, 1851)",SPECIES,Animalia,Montipora danae,4127
2498332,"Hymenolaimus malacorhynchos (Gmelin, 1789)",SPECIES,Animalia,Hymenolaimus malacorhynchos,4128
2443459,"Sacalia bealei Gray, 1831",SPECIES,Animalia,Sacalia bealei,4130
2484615,"Vidua larvaticola Payne, 1982",SPECIES,Animalia,Vidua larvaticola,4131
2476366,"Aphantochroa cirrochloris (Vieillot, 1818)",SPECIES,Animalia,Aphantochroa cirrochloris,4132
5707308,"Presbytis natunae Thomas & Hartert, 1894",SPECIES,Animalia,Presbytis natunae,4133
5782924,"Achatinella lorata (Fèªrussac, 1824)",SPECIES,Animalia,Achatinella lorata,4135
5184552,"Turbinaria patula (Dana, 1846)",SPECIES,Animalia,Turbinaria patula,4137
2265346,"Stylaster microstriatus Broch, 1936",SPECIES,Animalia,Stylaster microstriatus,4138
2495207,"Goura cristata (Pallas, 1764)",SPECIES,Animalia,Goura cristata,4139
4818567,"Trioceros Swainson, 1839",GENUS,Animalia,Trioceros rudis,4140
4283671,"Colpophyllia amaranthus (O. F. Måüller, 1775)",SPECIES,Animalia,Colpophyllia amaranthus,4141
5224664,"Cyclura onchiopsis Cope, 1885",SPECIES,Animalia,Cyclura onchiopsis,4142
2470763,"Varanus rudicollis Gray, 1845",SPECIES,Animalia,Varanus rudicollis,4143
2495756,"Treron waalia (F. A. A. Meyer, 1793)",SPECIES,Animalia,Treron waalia,4144
5220282,"Chelonoidis carbonaria Spix, 1824",SPECIES,Animalia,Chelonoidis carbonaria,4145
2258367,"Stauropathes staurocrada Opresko, 2002",SPECIES,Animalia,Stauropathes staurocrada,4146
5184768,"Porites eridani Umbgrove, 1940",SPECIES,Animalia,Porites eridani,4147
2265459,"Crypthelia vascomarquesi Zibrowius & Cairns, 1992",SPECIES,Animalia,Crypthelia vascomarquesi,4149
2480663,"Circaetus fasciolatus Kaup, 1847",SPECIES,Animalia,Circaetus fasciolatus,4151
5232339,"Otus mayottensis Benson, 1960",SPECIES,Animalia,Otus mayottensis,4153
5220164,"Oryx leucoryx (Pallas, 1777)",SPECIES,Animalia,Oryx leucoryx,4154
2479784,"Charmosyna josefinae (Finsch, 1873)",SPECIES,Animalia,Charmosyna josefinae,4155
2440894,"Equus grevyi Oustalet, 1882",SPECIES,Animalia,Equus grevyi,4156
2260451,"Goniopora ciliatus Veron, 2002",SPECIES,Animalia,Goniopora ciliatus,4157
2429001,"Ameerega boliviana (Boulenger, 1902)",SPECIES,Animalia,Ameerega boliviana,4158
2265472,"Errina altispina Cairns, 1986",SPECIES,Animalia,Errina altispina,4159
2494105,"Anaplectes Reichenbach, 1863",GENUS,Animalia,Anaplectes melanotis,4160
2459643,"Uromastyx Merrem, 1820",GENUS,Animalia,Uromastyx nigriventris,4161
2426259,"Allobates Zimmermann & Zimmermann, 1988",GENUS,Animalia,Allobates hodli,4162
5229165,"Aegypius monachus (Linnaeus, 1766)",SPECIES,Animalia,Aegypius monachus,4164
2479666,"Amazona amazonica (Linnaeus, 1766)",SPECIES,Animalia,Amazona amazonica,4166
2265396,"Stylaster eximius Kent, 1871",SPECIES,Animalia,Stylaster eximius,4167
2260228,"Truncatoflabellum stokesii (Milne Edwards & Haime, 1848)",SPECIES,Animalia,Truncatoflabellum stokesii,4168
2481076,"Microhierax fringillarius (Drapiez, 1824)",SPECIES,Animalia,Microhierax fringillarius,4169
5232094,"Glaucidium peruanum C. Koenig, 1991",SPECIES,Animalia,Glaucidium peruanum,4170
2449228,"Bradypodion pumilum Gmelin, 1789",SPECIES,Animalia,Bradypodion pumilum,4171
2260215,"Truncatoflabellum paripavoninum (Alcock, 1894)",SPECIES,Animalia,Truncatoflabellum paripavoninum,4172
2259099,"Stephanocyathus platypus (Moseley, 1876)",SPECIES,Animalia,Stephanocyathus platypus,4173
5232445,"Branta sandvicensis (Vigors, 1834)",SPECIES,Animalia,Branta sandvicensis,4174
2480632,"Accipiter butleri (Gurney, Jr., 1898)",SPECIES,Animalia,Accipiter butleri,4176
2454590,"Cerberus rynchops Schneider, 1799",SPECIES,Animalia,Cerberus rynchops,4177
2476880,"Metallura aeneocauda (Gould, 1846)",SPECIES,Animalia,Metallura aeneocauda,4178
2479236,"Strigops habroptila G. R. Gray, 1845",SPECIES,Animalia,Strigops habroptila,4179
2265486,"Errina dendyi Hickson, 1912",SPECIES,Animalia,Errina dendyi,4180
2259682,"Dendrophyllia futojiku Ogawa & Takahashi, 2000",SPECIES,Animalia,Dendrophyllia futojiku,4181
5782918,"Achatinella thaanumi Pilsbry & Cooke, 1914",SPECIES,Animalia,Achatinella thaanumi,4183
5184487,"Paracyathus porcellanus Verrill, 1866",SPECIES,Animalia,Paracyathus porcellanus,4185
2260270,"Flabellum atlanticum Cairns, 1979",SPECIES,Animalia,Flabellum atlanticum,4186
5219537,"Callithrix aurita (‰Û_. Geoffroy Saint-Hilaire, 1812)",SPECIES,Animalia,Callithrix aurita,4190
5218685,"Pteropus vetulus Jouan, 1863",SPECIES,Animalia,Pteropus vetulus,4191
2470388,"Naja samarensis Peters, 1861",SPECIES,Animalia,Naja samarensis,4192
4267292,"Galago demidoff G. Fischer, 1806",SPECIES,Animalia,Galago demidoff,4193
2441159,"Cephalophus jentinki Thomas, 1892",SPECIES,Animalia,Cephalophus jentinki,4194
2435461,"Planigale ingrami (Thomas, 1906)",SPECIES,Animalia,Planigale ingrami,4197
5228557,"Hylocharis grayi (Delattre & Bourcier, 1846)",SPECIES,Animalia,Hylocharis grayi,4198
2480144,"Eunymphicus cornutus (Gmelin, 1788)",SPECIES,Animalia,Eunymphicus cornutus,4199
2479686,"Trichoglossus haematodus (Linnaeus, 1771)",SPECIES,Animalia,Trichoglossus haematodus,4200
2476315,"Lamprolaima rhami (Lesson, 1839)",SPECIES,Animalia,Lamprolaima rhami,4201
5707301,"Callithrix intermedia Hershkovitz, 1977",SPECIES,Animalia,Callithrix intermedia,4202
2433391,"Zaglossus bruijni (Peters & Doria, 1876)",SPECIES,Animalia,Zaglossus bruijni,4203
2476272,"Augastes scutatus (Temminck, 1824)",SPECIES,Animalia,Augastes scutatus,4204
2260573,"Galaxea alta Nemenzo, 1980",SPECIES,Animalia,Galaxea alta,4205
5220003,"Delphinapterus leucas (Pallas, 1776)",SPECIES,Animalia,Delphinapterus leucas,4206
2494005,"Amblyospiza albifrons (Vigors, 1831)",SPECIES,Animalia,Amblyospiza albifrons,4207
2260229,"Truncatoflabellum candeanum (Milne Edwards & Haime, 1848)",SPECIES,Animalia,Truncatoflabellum candeanum,4208
2436335,"Tamandua mexicana (Saussure, 1860)",SPECIES,Animalia,Tamandua mexicana,4209
1937695,"Papilio esperanza Beutelspacher, 1975",SPECIES,Animalia,Papilio esperanza,4210
5184676,"Acropora roseni Wallace, 1999",SPECIES,Animalia,Acropora josephi,4211
2259655,"Balanophyllia cedrosensis Durham, 1947",SPECIES,Animalia,Balanophyllia cedrosensis,4213
4267285,"Galago orinus Lawrence & Washburn, 1936",SPECIES,Animalia,Galago orinus,4214
1937056,"Troides prattorum (Joicey & Talbot, 1922)",SPECIES,Animalia,Troides prattorum,4215
2260144,"Goniastrea deformis Veron, 1990",SPECIES,Animalia,Goniastrea deformis,4216
5184572,"Acropora carduus (Dana, 1846)",SPECIES,Animalia,Acropora carduus,4217
2259463,"Pocillopora woodjonesi Vaughan, 1918",SPECIES,Animalia,Pocillopora woodjonesi,4218
2258896,"Siderastrea glynni Budd & Guzman, 1994",SPECIES,Animalia,Siderastrea glynni,4219
2259041,"Coenocyathus cylindricus Milne Edwards & Haime, 1848",SPECIES,Animalia,Coenocyathus cylindricus,4220
4822041,"Saara Gray, 1845",GENUS,Animalia,Saara asmussi,4221
2476152,"Chrysuronia oenone (Lesson, 1832)",SPECIES,Animalia,Chrysuronia oenone,4222
2476304,"Aglaeactis castelnaudii (Bourcier & Mulsant, 1848)",SPECIES,Animalia,Aglaeactis castelnaudii,4223
2258303,"Stichopathes dissimilis Roule, 1902",SPECIES,Animalia,Stichopathes dissimilis,4224
2449252,"Bradypodion damaranum Boulenger, 1887",SPECIES,Animalia,Bradypodion damaranum,4225
2259482,"Madracis formosa Wells, 1973",SPECIES,Animalia,Madracis formosa,4226
2433727,"Lontra canadensis (Schreber, 1777)",SPECIES,Animalia,Lontra canadensis,4227
2259330,"Deltocyathoides stimpsonii (PourtalÌÜs, 1871)",SPECIES,Animalia,Deltocyathoides stimpsonii,4228
2259160,"Caryophyllia grayi (Milne Edwards & Haime, 1848)",SPECIES,Animalia,Caryophyllia grayi,4229
1,Animalia,KINGDOM,Animalia,Andinobates abditus,4231
2443336,"Heosemys grandis Gray, 1860",SPECIES,Animalia,Heosemys grandis,4232
2259473,"Seriatopora guttatus Veron, 2002",SPECIES,Animalia,Seriatopora guttatus,4233
2448935,"Calumma hilleniusi Brygoo, Blanc & Domergue, 1973",SPECIES,Animalia,Calumma hilleniusi,4235
2465369,"Python molurus Linnaeus, 1758",SPECIES,Animalia,Python molurus,4236
5707302,"Callithrix leucippe Thomas, 1922",SPECIES,Animalia,Callithrix leucippe,4237
7262000,"Piliocolobus badius Kerr, 1792",SPECIES,Animalia,Piliocolobus badius,4238
2479381,"Loriculus aurantiifrons Schlegel, 1871",SPECIES,Animalia,Loriculus aurantiifrons,4239
2258892,"Coscinaraea mcneilli Wells, 1962",SPECIES,Animalia,Coscinaraea mcneilli,4240
5184773,"Porites cumulatus Nemenzo, 1955",SPECIES,Animalia,Porites cumulatus,4241
5782940,"Achatinella decora (Fèªrussac, 1821)",SPECIES,Animalia,Achatinella decora,4243
2484621,"Vidua raricola Payne, 1982",SPECIES,Animalia,Vidua raricola,4244
7342713,"Achatinella bulimoides Swainson, 1828",SPECIES,Animalia,Achatinella bulimoides,4246
5219544,"Hylobates pileatus (Gray, 1861)",SPECIES,Animalia,Hylobates pileatus,4247
2478828,"Pteroglossus aracari (Linnaeus, 1758)",SPECIES,Animalia,Pteroglossus aracari,4248
2445493,"Geckolepis maculata Peters, 1880",SPECIES,Animalia,Geckolepis maculata,4250
2258312,"Stichopathes regularis Cooper, 1909",SPECIES,Animalia,Stichopathes regularis,4252
2480830,"Bubulcus ibis (Linnaeus, 1758)",SPECIES,Animalia,Bubulcus ibis,4253
2260053,"Montastraea faveolata (Ellis & Solander, 1786)",SPECIES,Animalia,Montastrea faveolata,4255
2470681,"Varanus yemenensis Bè hme, Joger & Sch‰Û¡tti, 1989",SPECIES,Animalia,Varanus yemenensis,4256
5232421,"Tyto glaucops (Kaup, 1852)",SPECIES,Animalia,Tyto glaucops,4257
5220180,"Tragelaphus eurycerus (Ogilby, 1837)",SPECIES,Animalia,Tragelaphus eurycerus,4258
1936988,"Troides aeacus (Felder & Felder, 1860)",SPECIES,Animalia,Troides aeacus,4260
5228501,"Mellisuga minima (Linnaeus, 1758)",SPECIES,Animalia,Mellisuga minima,4261
2482225,"Penelope purpurascens Wagler, 1830",SPECIES,Animalia,Penelope purpurascens,4262
2260603,"Fungia sinensis (Milne Edwards & Haime, 1851)",SPECIES,Animalia,Fungia sinensis,4263
2258328,"Cirrhipathes densiflora Silberfeld, 1909",SPECIES,Animalia,Cirrhipathes densiflora,4264
5959136,"Bubo nipalensis Hodgson, 1836",SPECIES,Animalia,Bubo nipalensis,4265
2265291,"Stenohelia concinna Boschma, 1964",SPECIES,Animalia,Stenohelia concinna,4266
2482179,"Crax blumenbachii Spix, 1825",SPECIES,Animalia,Crax blumenbachii,4267
1937161,"Parides ascanius (Cramer, 1775)",SPECIES,Animalia,Parides ascanius,4268
2466165,"Uromastyx benti Anderson, 1894",SPECIES,Animalia,Uromastyx benti,4269
2265439,"Crypthelia glebulenta Cairns, 1986",SPECIES,Animalia,Crypthelia glebulenta,4271
7261987,"Saguinus martinsi Thomas, 1912",SPECIES,Animalia,Saguinus martinsi,4273
2476846,"Selasphorus ardens Salvin, 1870",SPECIES,Animalia,Selasphorus ardens,4274
2258133,"Asteriopathes colini Opresko, 2004",SPECIES,Animalia,Asteriopathes colini,4275
2494686,"Carduelis carduelis (Linnaeus, 1758)",SPECIES,Animalia,Carduelis carduelis,4277
5228596,"Topaza pella (Linnaeus, 1758)",SPECIES,Animalia,Topaza pella,4281
2434708,"Paradoxurus hermaphroditus (Pallas, 1777)",SPECIES,Animalia,Paradoxurus hermaphroditus,4282
2480435,"Geranospiza caerulescens (Vieillot, 1817)",SPECIES,Animalia,Geranospiza caerulescens,4283
2442657,"Pelochelys signifera Webb, 2002",SPECIES,Animalia,Pelochelys signifera,4285
2497892,"Nesasio solomonensis (Hartert, 1901)",SPECIES,Animalia,Nesasio solomonensis,4286
2476232,"Leucippus baeri Simon, 1901",SPECIES,Animalia,Leucippus baeri,4287
2259071,"Deltocyathus andamanicus Alcock, 1898",SPECIES,Animalia,Deltocyathus andamanicus,4289
2153426,"Brachypelma annitha Tesmoingt, Cleton & Verdez, 1997",SPECIES,Animalia,Brachypelma annitha,4290
4287394,"Kinyongia carpenteri (Parker, 1929)",SPECIES,Animalia,Kinyongia carpenteri,4292
5228558,"Hylocharis eliciae (Bourcier & Mulsant, 1846)",SPECIES,Animalia,Hylocharis eliciae,4295
2260614,"Fungia vaughani Boschma, 1923",SPECIES,Animalia,Fungia vaughani,4297
2441360,"Gavialis gangeticus Gmelin, 1789",SPECIES,Animalia,Gavialis gangeticus,4299
5227261,"Cordylus campbelli Fitzsimons, 1938",SPECIES,Animalia,Cordylus campbelli,4300
2480478,"Butastur teesa (Franklin, 1831)",SPECIES,Animalia,Butastur teesa,4301
2436629,"Nycticebus coucang (Boddaert, 1785)",SPECIES,Animalia,Nycticebus coucang,4303
2435294,"Trichechus senegalensis Link, 1795",SPECIES,Animalia,Trichechus senegalensis,4306
2259936,"Montipora mollis Bernard, 1897",SPECIES,Animalia,Montipora mollis,4307
2480602,"Accipiter meyerianus (Sharpe, 1878)",SPECIES,Animalia,Accipiter meyerianus,4308
2260592,"Heliofungia actiniformis (Quoy & Gaimard, 1833)",SPECIES,Animalia,Heliofungia actiniformis,4310
2498350,"Somateria spectabilis (Linnaeus, 1758)",SPECIES,Animalia,Somateria spectabilis,4311
2260560,"Cyathelia axillaris (Ellis & Solander, 1786)",SPECIES,Animalia,Cyathelia axillaris,4312
2479105,"Aratinga finschi (Salvin, 1871)",SPECIES,Animalia,Aratinga finschi,4313
5184579,"Acropora eurystoma (Klunzinger, 1879)",SPECIES,Animalia,Acropora eurystoma,4314
5221459,"Naultinus stellatus Hutton, 1872",SPECIES,Animalia,Naultinus stellatus,4315
2433865,"Ictonyx libyca (Hemprich & Ehrenberg, 1833)",SPECIES,Animalia,Ictonyx libyca,4316
2479856,"Pyrrhura egregia (P. L. Sclater, 1881)",SPECIES,Animalia,Pyrrhura egregia,4319
2259304,"Peponocyathus minimus (Yabe & Eguchi, 1937)",SPECIES,Animalia,Peponocyathus minimus,4320
2259467,"Pocillopora meandrina Dana, 1846",SPECIES,Animalia,Pocillopora meandrina,4321
2259391,"Culicia tenella Dana, 1846",SPECIES,Animalia,Culicia tenella,4323
5232234,"Ketupa ketupu (Horsfield, 1821)",SPECIES,Animalia,Ketupa ketupu,4324
5720600,Stylophora danae Milne Edwards & Haime,SPECIES,Animalia,Stylophora danae,4326
5184715,"Echinopora fruticulosa Klunzinger, 1879",SPECIES,Animalia,Echinopora fruticulosa,4327
5229194,"Ichthyophaga humilis (S. Muller & Schlegel, 1841)",SPECIES,Animalia,Ichthyophaga humilis,4328
2440734,"Balaenoptera omurai Wada, Oishi, and Yamada, 2003",SPECIES,Animalia,Balaenoptera omurai,4329
2443464,"Sacalia pseudoocellata Iverson & Mccord, 1992",SPECIES,Animalia,Sacalia pseudocellata,4331
2475211,"Crinifer piscator (Boddaert, 1783)",SPECIES,Animalia,Crinifer piscator,4332
2436658,"Lagothrix lagotricha (Humboldt, 1812)",SPECIES,Animalia,Lagothrix lagotricha,4333
2481006,"Falco femoralis Temminck, 1822",SPECIES,Animalia,Falco femoralis,4334
2258459,"Tanacetipathes cavernicola Opresko, 2001",SPECIES,Animalia,Tanacetipathes cavernicola,4335
2258168,"Trissopathes tristicha (van Pesch, 1914)",SPECIES,Animalia,Trissopathes tristicha,4336
2476506,"Amazilia viridifrons (Elliot, 1871)",SPECIES,Animalia,Amazilia viridifrons,4337
2480997,"Falco fasciinucha Reichenow & Neumann, 1895",SPECIES,Animalia,Falco fasciinucha,4338
2470872,"Varanus Merrem, 1820",GENUS,Animalia,Varanus rainerguentheri,4340
2480420,"Pernis apivorus (Linnaeus, 1758)",SPECIES,Animalia,Pernis apivorus,4341
2259636,"Balanophyllia parvula Moseley, 1881",SPECIES,Animalia,Balanophyllia parvula,4343
2441013,"Naemorhedus baileyi Pocock, 1914",SPECIES,Animalia,Naemorhedus baileyi,4344
2479729,"Bolbopsittacus lunulatus (Scopoli, 1786)",SPECIES,Animalia,Bolbopsittacus lunulatus,4345
5707297,"Callithrix marcai Alperin, 1993",SPECIES,Animalia,Callithrix marcai,4346
2259427,"Truncatoguynia irregularis Cairns, 1989",SPECIES,Animalia,Truncatoguynia irregularis,4347
2448861,"Calumma vatosoa Andreone, Mattioli, Jesu & Randrianirina, 2001",SPECIES,Animalia,Calumma vatosoa,4348
4267224,"Semnopithecus hypoleucos Blyth, 1841",SPECIES,Animalia,Semnopithecus hypoleucos,4349
2476605,"Phaethornis stuarti Hartert, 1897",SPECIES,Animalia,Phaethornis stuarti,4350
5184573,"Acropora maryae Veron, 2002",SPECIES,Animalia,Acropora maryae,4351
2259110,"Thalamophyllia gombergi Cairns, 1979",SPECIES,Animalia,Thalamophyllia gombergi,4352
2259953,"Montipora tuberculosa (Lamarck, 1816)",SPECIES,Animalia,Montipora tuberculosa,4353
5229120,"Bolborhynchus ferrugineifrons (Lawrence, 1880)",SPECIES,Animalia,Bolborhynchus ferrugineifrons,4354
4266979,"Microcebus myoxinus Peters, 1852",SPECIES,Animalia,Microcebus myoxinus,4355
2454864,"Xenochrophis piscator Schneider, 1799",SPECIES,Animalia,Xenochrophis piscator,4357
2265476,"Errina cochleata PourtalÌÜs, 1867",SPECIES,Animalia,Errina cochleata,4358
4283084,"Stylaster incrassitus (Eguchi, 1941)",SPECIES,Animalia,Stylaster incrassitus,4359
2481001,"Falco moluccensis (Bonaparte, 1850)",SPECIES,Animalia,Falco moluccensis,4360
5232191,"Otus barbarus (P. L. Sclater & Salvin, 1868)",SPECIES,Animalia,Otus barbarus,4361
2259034,"Coenocyathus brooki Cairns, 1995",SPECIES,Animalia,Coenocyathus brooki,4362
2260331,"Lobophyllia serratus Veron, 2002",SPECIES,Animalia,Lobophyllia serratus,4365
2260022,"Fungiacyathus sandoi Cairns, 1999",SPECIES,Animalia,Fungiacyathus sandoi,4366
2447446,"Phelsuma standingi Methuen & Hewitt, 1913",SPECIES,Animalia,Phelsuma standingi,4369
1,Animalia,KINGDOM,Animalia,Pelodiscus maackii,4370
2260344,"Acanthastrea hillae Wells, 1955",SPECIES,Animalia,Acanthastrea hillae,4371
5229163,"Pelecanus philippensis Gmelin, 1789",SPECIES,Animalia,Pelecanus philippensis,4372
5782907,"Achatinella phaeozona Gulick, 1856",SPECIES,Animalia,Achatinella phaeozona,4373
2260183,"Rhizotrochus typus Milne Edwards & Haime, 1848",SPECIES,Animalia,Rhizotrochus typus,4375
2448953,"Chamaeleo anchietae Bocage, 1872",SPECIES,Animalia,Chamaeleo anchietae,4378
2498305,"Oxyura jamaicensis (Gmelin, 1789)",SPECIES,Animalia,Oxyura jamaicensis,4379
2258351,"Umbellapathes helioanthes Opresko, 2005",SPECIES,Animalia,Umbellapathes helioanthes,4380
2260324,"Lobophyllia costata (Dana, 1846)",SPECIES,Animalia,Lobophyllia costata,4381
2480135,"Touit huetii (Temminck, 1830)",SPECIES,Animalia,Touit huetii,4383
2258392,"Dendrobathypathes fragilis Opresko, 2005",SPECIES,Animalia,Dendrobathypathes fragilis,4385
5184627,"Acropora tortuosa (Dana, 1846)",SPECIES,Animalia,Acropora tortuosa,4387
5232165,"Glaucidium sanchezi Lowery & R. J. Newman, 1949",SPECIES,Animalia,Glaucidium sanchezi,4388
5184677,"Acropora florida (Dana, 1846)",SPECIES,Animalia,Acropora florida,4389
2459712,"Sauromalus varius Dickerson, 1919",SPECIES,Animalia,Sauromalus varius,4390
2433738,"Lontra longicaudis (Olfers, 1818)",SPECIES,Animalia,Lontra longicaudis,4391
4267265,"Nomascus Miller, 1933",GENUS,Animalia,Nomascus annamensis,4392
5184625,"Acropora cuneata (Dana, 1846)",SPECIES,Animalia,Acropora cuneata,4393
2259954,"Montipora aspergillus Veron, DeVantier & Turak, 2002",SPECIES,Animalia,Montipora aspergillus,4394
2260351,"Acanthastrea bowerbanki Milne Edwards & Haime, 1857",SPECIES,Animalia,Acanthastrea bowerbanki,4395
5789401,"Batagur trivittata (DumÌöril & Bibron, 1835)",SPECIES,Animalia,Batagur trivittata,4397
2259310,"Sphenotrochus excavatus Tenison Woods, 1878",SPECIES,Animalia,Sphenotrochus excavatus,4400
2477008,"Lophornis gouldii (Lesson, 1832)",SPECIES,Animalia,Lophornis gouldii,4401
2260296,"Mycetophyllia daniana Milne Edwards & Haime, 1849",SPECIES,Animalia,Mycetophyllia daniana,4402
5224631,"Conolophus subcristatus Gray, 1831",SPECIES,Animalia,Conolophus subcristatus,4404
5184741,"Polymyces wellsi Cairns, 1991",SPECIES,Animalia,Polymyces wellsi,4405
2431873,"Pleurodeles poireti (Gervais, 1835)",SPECIES,Animalia,Pleurodeles poireti,4408
