id,locality,countryCode,establishmentMeans,occurrenceRemarks
7374,Distrito Federal;Rondônia;São Paulo;Minas Gerais;Bahia;Pará;Amazonas;Acre;Mato Grosso do Sul;Mato Grosso;Goiás,BR,NATIVA,
96261,Minas Gerais;Goiás;Mato Grosso;Distrito Federal;São Paulo,BR,NATIVA,
120636,São Paulo;Mato Grosso;Goiás;Distrito Federal;Minas Gerais,BR,NATIVA,
96262,Goiás,BR,NATIVA,
96265,Amazonas,BR,NATIVA,
96267,Mato Grosso do Sul,BR,NATIVA,
96268,Santa Catarina,BR,NATIVA,
96270,Amazonas,BR,NATIVA,
96271,Amazonas;Santa Catarina;Rio de Janeiro,BR,NATIVA,
96233,Rio de Janeiro,BR,NATIVA,
105895,Rio de Janeiro;Espírito Santo;Bahia,BR,NATIVA,
96280,Goiás;São Paulo;Rio de Janeiro;Minas Gerais;Piauí;Paraíba;Maranhão;Ceará;Paraná;Bahia;Tocantins;Mato Grosso;Distrito Federal;Mato Grosso do Sul,BR,NATIVA,
96281,Amazonas;Mato Grosso do Sul;Mato Grosso;Bahia;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96291,,BR,NATIVA,
120643,Goiás;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Sergipe;Pernambuco;Paraíba;Ceará;Bahia;Alagoas;Amazonas;Mato Grosso;Mato Grosso do Sul;Distrito Federal,BR,NATIVA,
96292,Paraná;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Amazonas;Alagoas;Bahia;Ceará;Paraíba;Pernambuco;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96255,Rio Grande do Sul;Paraná;Rio de Janeiro,BR,NATIVA,
96256,Rio de Janeiro,BR,NATIVA,
96258,Rio de Janeiro;Rio Grande do Sul;Paraná;Pernambuco;Mato Grosso;Mato Grosso do Sul;Goiás;Minas Gerais;São Paulo,BR,NATIVA,
96259,Mato Grosso do Sul;Distrito Federal;Goiás;Mato Grosso;Pará;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
78777,Rio Grande do Sul;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Goiás;Bahia;Paraná,BR,NATIVA,
105767,Minas Gerais;Rio de Janeiro,BR,NATIVA,
125857,Rio Grande do Sul,BR,NATIVA,
107889,Paraná;São Paulo,BR,NATIVA,
107891,São Paulo;Rio Grande do Sul;Goiás;Paraná,BR,NATIVA,
107892,São Paulo;Paraná,BR,NATIVA,
96272,Rondônia;Pernambuco,BR,NATIVA,
96273,Mato Grosso,BR,NATIVA,
96276,Paraná;Santa Catarina;Minas Gerais;São Paulo;Mato Grosso do Sul,BR,NATIVA,
96277,São Paulo,BR,NATIVA,
96279,Mato Grosso do Sul;Bahia;Pernambuco;Paraná;Rio Grande do Sul;Minas Gerais;São Paulo,BR,NATIVA,
104199,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
125516,São Paulo,BR,,
95910,Paraná;Rio Grande do Sul;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96326,,BR,NATIVA,
95911,Santa Catarina;Rio de Janeiro,BR,NATIVA,
96293,Rio de Janeiro,BR,NATIVA,
96290,Mato Grosso;Bahia;Rio Grande do Sul;Goiás;Mato Grosso do Sul;Santa Catarina;Minas Gerais,BR,NATIVA,
111968,Paraná,BR,NATIVA,
28205,Tocantins;Goiás;Pernambuco;Bahia,BR,NATIVA,
104098,Rio Grande do Sul,BR,NATIVA,
94485,Rio de Janeiro;Mato Grosso;Goiás;Santa Catarina;Amazonas,BR,,
12493,Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
19077,Minas Gerais;Rio Grande do Norte;Piauí;Alagoas;Bahia;Ceará;Pernambuco;Paraíba,BR,NATIVA,
4968,Espírito Santo;Bahia,BR,NATIVA,
95909,Bahia;Paraíba;São Paulo;Mato Grosso;Amazonas;Paraná;Ceará,BR,NATIVA,
107896,Rio de Janeiro,BR,NATIVA,
121829,Rio Grande do Sul;São Paulo,BR,NATIVA,
107900,São Paulo,BR,NATIVA,
107883,Paraná;Goiás;Rio Grande do Sul;Rio de Janeiro;São Paulo,BR,NATIVA,
107884,Rio de Janeiro;Goiás,BR,NATIVA,
107885,Rio de Janeiro;Paraná;Goiás,BR,NATIVA,
107886,Goiás;Rio de Janeiro;Paraná,BR,NATIVA,
31353,Goiás,BR,NATIVA,
117013,Paraná,BR,NATIVA,
28204,Rio de Janeiro;São Paulo;Bahia;Mato Grosso;Goiás;Minas Gerais;Distrito Federal,BR,NATIVA,
94090,Minas Gerais;Distrito Federal;Mato Grosso do Sul,BR,,
95907,São Paulo;Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
96366,Mato Grosso,BR,NATIVA,
96368,Rio Grande do Sul,BR,NATIVA,
125508,São Paulo,BR,,
111958,Paraná;Minas Gerais;São Paulo;Mato Grosso do Sul,BR,NATIVA,
4966,Bahia;Pernambuco;Minas Gerais,BR,NATIVA,
12491,Minas Gerais;São Paulo,BR,NATIVA,
125505,Santa Catarina;Rio Grande do Sul,BR,,
96335,,BR,NATIVA,
95908,Ceará;Distrito Federal;Goiás;Mato Grosso;Maranhão;Paraíba;Sergipe;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
20230,Minas Gerais,BR,NATIVA,
20502,Amapá;Rondônia;Maranhão;Roraima;Paraíba;Espírito Santo;Pernambuco;Mato Grosso;Minas Gerais;Ceará;Pará;Amazonas;Acre;Bahia,BR,NATIVA,
119718,Mato Grosso do Sul;São Paulo,BR,NATIVA,
104110,Santa Catarina;Rio de Janeiro;Espírito Santo;Rio Grande do Norte;Bahia;Alagoas,BR,NATIVA,
106281,Paraná,BR,NATIVA,
4964,Rio de Janeiro,BR,NATIVA,
125461,São Paulo,BR,,
95906,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
96358,São Paulo;Distrito Federal;Goiás;Tocantins;Bahia;Ceará;Minas Gerais;Mato Grosso do Sul,BR,NATIVA,
98956,Bahia;Espírito Santo;Rio de Janeiro;São Paulo;Rio Grande do Sul,BR,NATIVA,
14542,Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
1301,Rio Grande do Sul;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Paraná;Pernambuco;Bahia,BR,NATIVA,
4988,São Paulo;Rio de Janeiro,BR,NATIVA,
107888,São Paulo,BR,NATIVA,
96433,Goiás;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Paraná;Piauí;Pernambuco;Paraíba;Ceará;Bahia;Alagoas;Tocantins;Pará;Amazonas;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
115014,Rio Grande do Sul,BR,NATIVA,
107878,São Paulo,BR,NATIVA,
28202,São Paulo;Bahia;Paraná;Espírito Santo;Minas Gerais;Rio de Janeiro;Distrito Federal,BR,NATIVA,
96441,Amazonas;Pará,BR,NATIVA,
96442,Mato Grosso do Sul;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Paraná;Bahia;Amazonas;Pará;Mato Grosso,BR,NATIVA,
96444,Goiás;Rio de Janeiro;Paraná;Roraima,BR,NATIVA,
96446,Minas Gerais;Santa Catarina;Ceará;Pará;Amazonas;Mato Grosso;Goiás;São Paulo;Rio de Janeiro,BR,NATIVA,
96447,Distrito Federal;Mato Grosso;Rondônia;Santa Catarina;Espírito Santo;São Paulo;Paraná;Rio Grande do Sul,BR,NATIVA,
111964,São Paulo;Mato Grosso do Sul,BR,NATIVA,
122062,Pernambuco,BR,NATIVA,
12446,Bahia,BR,NATIVA,
96407,,BR,NATIVA,
96461,Santa Catarina;Minas Gerais;Espírito Santo;Rio Grande do Sul;Paraná;Rio de Janeiro;São Paulo;Pernambuco;Mato Grosso;Rio Grande do Norte,BR,NATIVA,
96462,Mato Grosso;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Paraná,BR,NATIVA,
96463,Rio Grande do Sul;Santa Catarina;São Paulo,BR,NATIVA,
96464,Paraná;Rio Grande do Sul;Rio de Janeiro;São Paulo,BR,NATIVA,
96618,São Paulo;Rio de Janeiro;Minas Gerais;Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96467,Paraná;Acre;Mato Grosso;Rio de Janeiro;Espírito Santo;São Paulo;Minas Gerais;Santa Catarina;Amazonas,BR,NATIVA,
96469,Distrito Federal;Goiás,BR,NATIVA,
96425,Rio Grande do Sul;Santa Catarina;São Paulo;Paraná;Espírito Santo;Rio de Janeiro,BR,NATIVA,
96428,Rondônia;Mato Grosso;Amazonas;Pará;Rio de Janeiro,BR,NATIVA,
96430,Amazonas;Mato Grosso;Rondônia,BR,NATIVA,
96436,Rondônia;Pará;Amapá;Mato Grosso do Sul;Acre;Amazonas;Goiás;Distrito Federal;Paraná;Bahia;Pernambuco;Mato Grosso;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo;Tocantins;Roraima,BR,NATIVA,
96437,Roraima;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Rio Grande do Sul;Paraná;Pernambuco;Bahia;Rondônia;Amapá;Amazonas;Acre;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal,BR,NATIVA,
96482,Rio de Janeiro;Bahia;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;São Paulo;Paraná,BR,NATIVA,
96484,Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo;Pará,BR,NATIVA,
96489,São Paulo;Santa Catarina;Rio Grande do Sul;Paraná;Rio de Janeiro;Minas Gerais,BR,NATIVA,
96490,São Paulo;Rio Grande do Sul;Santa Catarina;Minas Gerais;Rio de Janeiro,BR,NATIVA,
96448,Acre;Roraima;Paraná;São Paulo;Amazonas;Rio de Janeiro;Minas Gerais;Ceará;Bahia;Rondônia;Pará;Amapá;Santa Catarina,BR,NATIVA,
96449,Rio de Janeiro;São Paulo;Distrito Federal;Goiás;Mato Grosso;Amazonas;Pará;Rondônia;Bahia;Ceará;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais,BR,NATIVA,
96450,Roraima;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Acre;Amazonas;Pará;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Piauí;Pernambuco;Paraíba;Maranhão;Ceará;Bahia;Tocantins;Rondônia,BR,NATIVA,
96452,Rio de Janeiro,BR,NATIVA,
96455,Paraná;Minas Gerais,BR,NATIVA,
96456,Rio de Janeiro;São Paulo;Rio Grande do Sul;Minas Gerais,BR,NATIVA,
96457,Rio Grande do Sul;Paraná,BR,NATIVA,
123518,Rio de Janeiro,BR,NATIVA,
96458,Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Bahia;Paraná;São Paulo,BR,NATIVA,
96460,Minas Gerais;Espírito Santo;Rio Grande do Sul;Paraná;Rio de Janeiro;Santa Catarina,BR,NATIVA,
32101,Goiás;Minas Gerais,BR,NATIVA,
12444,Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
4985,Rio de Janeiro,BR,NATIVA,
96509,Rio Grande do Sul;Paraná;São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina,BR,NATIVA,
96471,Amapá;Pará;Roraima;Alagoas;Pernambuco;Minas Gerais;Espírito Santo;Bahia;São Paulo;Amazonas;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
96473,Goiás;Amazonas,BR,NATIVA,
96474,Bahia;São Paulo;Mato Grosso;Mato Grosso do Sul;Paraná;Tocantins,BR,NATIVA,
96476,,BR,NATIVA,
96477,Goiás;Bahia;Pernambuco;Paraná;Santa Catarina;Minas Gerais;Rio de Janeiro;São Paulo;Amapá;Amazonas;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
96479,Santa Catarina;Paraná;Amazonas,BR,NATIVA,
96478,Mato Grosso;Amazonas;Amapá;Pará;Rondônia;Roraima;Pernambuco;Bahia;São Paulo;Rio de Janeiro;Minas Gerais;Tocantins;Santa Catarina;Rio Grande do Sul;Paraná;Mato Grosso do Sul;Goiás;Acre;Piauí;Espírito Santo,BR,NATIVA,
96525,Bahia;Pernambuco;Rio Grande do Sul;Paraná;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Goiás;Mato Grosso do Sul;Mato Grosso;Amapá,BR,NATIVA,
96528,Minas Gerais;Rio de Janeiro;Rio Grande do Sul;Paraná,BR,NATIVA,
96530,Espírito Santo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96531,Alagoas;São Paulo;Espírito Santo;Rio Grande do Sul;Rio de Janeiro;Minas Gerais;Goiás;Mato Grosso do Sul;Bahia;Ceará;Pernambuco;Paraná;Distrito Federal;Santa Catarina,BR,NATIVA,
96491,Rondônia;Amazonas;Pernambuco;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96492,Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96487,Pernambuco;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Bahia;Amapá;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
96495,São Paulo;Distrito Federal;Rio Grande do Sul;Paraná;Goiás;Santa Catarina;Minas Gerais;Rio de Janeiro,BR,NATIVA,
15523,Bahia;Goiás,BR,NATIVA,
34103,Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
12447,Rio Grande do Sul;Paraná,BR,NATIVA,
12448,Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais,BR,NATIVA,
96547,Rio de Janeiro;São Paulo,BR,NATIVA,
96548,Espírito Santo;Rio de Janeiro,BR,NATIVA,
96549,Rio de Janeiro;Bahia,BR,NATIVA,
96550,São Paulo;Rio de Janeiro,BR,NATIVA,
96552,Rio de Janeiro;São Paulo;Paraná,BR,NATIVA,
96512,Rio de Janeiro,BR,NATIVA,
96513,Alagoas;Roraima;São Paulo;Rondônia;Pará;Amapá;Amazonas;Acre;Rio de Janeiro;Minas Gerais;Espírito Santo;Pernambuco;Santa Catarina,BR,NATIVA,
96515,Minas Gerais;Santa Catarina;São Paulo;Rio de Janeiro,BR,NATIVA,
116977,Pará;Ceará,BR,,
96517,São Paulo,BR,NATIVA,
96518,Bahia;Amazonas,BR,NATIVA,
96521,Sergipe;São Paulo,BR,NATIVA,
96523,Santa Catarina;Minas Gerais;Rio de Janeiro;Paraná;Espírito Santo,BR,NATIVA,
94522,São Paulo,BR,,
4373,Paraná,BR,NATIVA,
93554,Pernambuco,BR,NATIVA,
96532,Santa Catarina;São Paulo;Espírito Santo,BR,NATIVA,
96533,Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
96534,Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais;São Paulo,BR,NATIVA,
96535,Minas Gerais;São Paulo;Paraná;Pernambuco;Bahia;Pará;Mato Grosso do Sul;Goiás;Distrito Federal;Rio Grande do Sul;Santa Catarina;Espírito Santo;Rio de Janeiro,BR,NATIVA,
96536,Minas Gerais;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96538,Rio de Janeiro;Rio Grande do Sul;Minas Gerais,BR,NATIVA,
96540,Rio de Janeiro,BR,NATIVA,
96543,Rio de Janeiro,BR,NATIVA,
96545,Rio Grande do Sul;Espírito Santo;São Paulo;Minas Gerais;Rio de Janeiro;Paraná;Santa Catarina;Goiás;Amapá,BR,NATIVA,
32099,Goiás;Minas Gerais;Ceará;Bahia,BR,NATIVA,
32100,Minas Gerais;Bahia,BR,NATIVA,
94517,Pará,BR,,
96553,Espírito Santo,BR,NATIVA,
96554,Espírito Santo,BR,NATIVA,
96555,Rio de Janeiro,BR,NATIVA,
96556,Rio de Janeiro,BR,NATIVA,
96559,Mato Grosso do Sul;São Paulo,BR,NATIVA,
96561,Paraná;Distrito Federal;Goiás;Mato Grosso;Acre;Rondônia;Bahia;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96562,Rio Grande do Sul,BR,NATIVA,
96563,Paraná,BR,NATIVA,
98091,Paraná;São Paulo,BR,NATIVA,
96613,São Paulo;Rio Grande do Sul;Paraná;Bahia;Espírito Santo;Santa Catarina;Minas Gerais;Rio de Janeiro,BR,NATIVA,
96614,,BR,NATIVA,
94518,São Paulo,BR,,
12441,Bahia,BR,NATIVA,
94519,Rio de Janeiro,BR,,
12442,Bahia;Rio de Janeiro,BR,NATIVA,
94520,Rio de Janeiro;São Paulo,BR,,
94521,Rio de Janeiro,BR,,
12443,São Paulo,BR,NATIVA,
94510,São Paulo,BR,,
105151,Espírito Santo;Rio de Janeiro;Bahia,BR,NATIVA,
94511,Amazonas;Pará,BR,,
105152,Bahia,BR,NATIVA,
96633,Rio de Janeiro;Goiás;Mato Grosso;Acre;Amazonas;Pará;Rondônia;Roraima;Pernambuco;Minas Gerais,BR,NATIVA,
96634,Rio de Janeiro;Rio Grande do Sul,BR,NATIVA,
96636,Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96598,São Paulo,BR,NATIVA,
96599,Rio Grande do Sul;Rio de Janeiro;Minas Gerais;Santa Catarina;Pernambuco;Paraná,BR,NATIVA,
96602,São Paulo;Minas Gerais;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Bahia,BR,NATIVA,
105153,Espírito Santo;Rio de Janeiro,BR,NATIVA,
96604,Santa Catarina;Pernambuco;Maranhão;Bahia;Pará;Mato Grosso;Mato Grosso do Sul;Espírito Santo;Paraná;São Paulo;Rio de Janeiro,BR,NATIVA,
96605,Pará,BR,NATIVA,
96606,Pará,BR,NATIVA,
96607,Bahia;Sergipe;Pernambuco;São Paulo;Rio de Janeiro;Mato Grosso;Amazonas;Pará;Rondônia,BR,NATIVA,
96608,Rondônia;Mato Grosso;Acre;Amazonas;Rio de Janeiro;São Paulo;Bahia;Ceará;Paraná;Espírito Santo;Pará,BR,NATIVA,
96609,Rondônia,BR,NATIVA,
96611,Paraná;São Paulo;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
96654,Pernambuco;Amazonas;Roraima;Bahia;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
96655,Minas Gerais;Paraná;Rio de Janeiro;Rio Grande do Sul;Santa Catarina;São Paulo;Espírito Santo;Goiás,BR,NATIVA,
96617,Pernambuco;Goiás;Alagoas,BR,NATIVA,
96620,Roraima;Tocantins;Maranhão;Goiás;Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
96619,Rio Grande do Sul;Paraná;Rio de Janeiro;São Paulo;Santa Catarina,BR,NATIVA,
96621,Amazonas;Pará;Bahia;Ceará;Paraná;Rio Grande do Sul;Minas Gerais;Santa Catarina;Rio de Janeiro;São Paulo;Amapá,BR,NATIVA,
96622,Ceará;Goiás;Mato Grosso;Amazonas;São Paulo,BR,NATIVA,
96623,Goiás,BR,NATIVA,
96624,Paraná;Pará;Distrito Federal;Rio de Janeiro;Minas Gerais,BR,NATIVA,
96625,Rio de Janeiro;Bahia;Pernambuco,BR,NATIVA,
96628,Mato Grosso;Rio de Janeiro;Minas Gerais;Pernambuco;Amazonas;Pará,BR,NATIVA,
96629,Roraima;Amazonas;Rondônia;Acre;Mato Grosso;Minas Gerais;Pernambuco;Bahia,BR,NATIVA,
96630,,BR,NATIVA,
126407,Pernambuco;São Paulo,BR,NATIVA,
94512,Pará;Amazonas;Amapá;Ceará;São Paulo;Rio de Janeiro;Paraíba;Minas Gerais,BR,,
31307,Goiás,BR,NATIVA,
96637,,BR,NATIVA,
96638,Rio Grande do Sul,BR,NATIVA,
96639,,BR,NATIVA,
96640,Rio de Janeiro,BR,NATIVA,
96643,Minas Gerais;São Paulo;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
96644,Paraná;Santa Catarina,BR,NATIVA,
96645,São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96646,Paraná,BR,NATIVA,
96647,Minas Gerais;Rio Grande do Sul;Paraná;São Paulo;Rio de Janeiro;Santa Catarina,BR,NATIVA,
96648,Paraná;Rio Grande do Sul;Santa Catarina;São Paulo,BR,NATIVA,
126408,Pernambuco;Sergipe;Alagoas,BR,NATIVA,
96651,Rio Grande do Sul;Minas Gerais;Rio de Janeiro,BR,NATIVA,
96652,Acre;Distrito Federal;São Paulo;Pará;Rondônia;Bahia;Ceará;Pernambuco;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;Goiás;Mato Grosso;Amazonas,BR,NATIVA,
96653,Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Ceará;Rio de Janeiro;Minas Gerais;São Paulo,BR,NATIVA,
85276,Amazonas,BR,NATIVA,
94872,Piauí,BR,,
96695,São Paulo;Rio de Janeiro;Paraná;Rio Grande do Sul;Minas Gerais,BR,NATIVA,
96657,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
96660,Minas Gerais,BR,NATIVA,
96659,Rio de Janeiro;Minas Gerais;Santa Catarina,BR,NATIVA,
96661,Santa Catarina,BR,NATIVA,
96663,,BR,NATIVA,
96665,Minas Gerais,BR,NATIVA,
96664,Rio Grande do Sul;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Bahia,BR,NATIVA,
96673,Goiás;Roraima;Mato Grosso;Pará;Rondônia;Amazonas,BR,NATIVA,
96675,Amapá;Pará;Roraima;Amazonas,BR,NATIVA,
96713,Rio de Janeiro;Pernambuco;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
96715,São Paulo;Rio de Janeiro,BR,NATIVA,
9516,Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
96678,Pará;Amazonas,BR,NATIVA,
9518,Minas Gerais,BR,NATIVA,
96642,Rio de Janeiro;Minas Gerais;Bahia;Paraná;Rio Grande do Sul;Santa Catarina;São Paulo,BR,NATIVA,
9604,Paraná;Minas Gerais;Rio de Janeiro;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
30686,Minas Gerais,BR,NATIVA,
96691,São Paulo;Bahia,BR,NATIVA,
30687,Minas Gerais;Goiás;Distrito Federal,BR,NATIVA,
96690,São Paulo,BR,NATIVA,
126052,Bahia,BR,NATIVA,
12080,Minas Gerais;Rio de Janeiro,BR,NATIVA,
108802,Amapá,BR,NATIVA,
11600,Pará;Mato Grosso;Goiás;Distrito Federal;Mato Grosso do Sul;Rondônia;Rio Grande do Norte;Maranhão;Bahia;Tocantins;Sergipe;Minas Gerais;São Paulo,BR,NATIVA,
96699,Minas Gerais,BR,NATIVA,
96701,Mato Grosso;São Paulo;Rio de Janeiro;Pará;Bahia;Rondônia;Paraná;Amazonas,BR,NATIVA,
96703,Rio de Janeiro,BR,NATIVA,
90688,Rio de Janeiro,BR,NATIVA,
96705,Rio de Janeiro;Espírito Santo;Pernambuco;Santa Catarina;São Paulo,BR,NATIVA,
96706,Espírito Santo;Rio de Janeiro;Minas Gerais;Alagoas;Rio Grande do Sul;Santa Catarina;São Paulo,BR,NATIVA,
96707,Santa Catarina;Rio de Janeiro;Rio Grande do Sul;São Paulo;Rio Grande do Norte;Paraná;Minas Gerais,BR,NATIVA,
96708,Alagoas;Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Pernambuco,BR,NATIVA,
96709,Bahia;Ceará;Rio Grande do Sul;Minas Gerais;Pernambuco;Santa Catarina;Rio de Janeiro;São Paulo;Mato Grosso do Sul,BR,NATIVA,
96711,Tocantins;Amazonas;Goiás;Amapá;São Paulo;Acre,BR,NATIVA,
96712,Rondônia;Amazonas;Minas Gerais;São Paulo;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná,BR,NATIVA,
96716,Pernambuco;Rio de Janeiro;Minas Gerais;Rio Grande do Sul;Alagoas;São Paulo,BR,NATIVA,
96717,Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Paraná;São Paulo,BR,NATIVA,
96718,Rondônia;Pará;Roraima;Mato Grosso;Acre;Amazonas,BR,NATIVA,
96719,Amapá;Rio de Janeiro;Minas Gerais;Santa Catarina;Rio Grande do Sul;Pernambuco;Bahia;Roraima;Pará;Amazonas;Acre;Mato Grosso;Rondônia;Alagoas;São Paulo;Paraná,BR,NATIVA,
96720,Rio de Janeiro;Minas Gerais;Santa Catarina;Rio Grande do Sul;Paraná;Pernambuco;São Paulo,BR,NATIVA,
96662,Santa Catarina;Espírito Santo,BR,NATIVA,
96721,Amazonas;Bahia;São Paulo;Mato Grosso;Acre;Amapá;Rio de Janeiro;Pará;Rondônia;Alagoas;Rio Grande do Norte,BR,NATIVA,
96722,Acre;Amazonas,BR,NATIVA,
96724,São Paulo;Rio de Janeiro;Minas Gerais;Maranhão;Bahia;Roraima;Rondônia;Pará;Amapá;Amazonas;Acre;Alagoas,BR,NATIVA,
96725,Pernambuco;Paraná;Minas Gerais;Rio de Janeiro;São Paulo;Santa Catarina;Mato Grosso;Paraíba;Amapá;Amazonas;Pará;Roraima;Bahia,BR,NATIVA,
96727,Amazonas;Mato Grosso,BR,NATIVA,
96728,Paraíba;Paraná;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Bahia;Pernambuco;Amazonas;Pará;Rio Grande do Sul,BR,NATIVA,
96729,Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro;Rio Grande do Norte;Ceará;Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
96730,Rio de Janeiro,BR,NATIVA,
96731,Rio de Janeiro,BR,NATIVA,
96732,Bahia;São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Santa Catarina;Mato Grosso;Paraná;Rio Grande do Norte,BR,NATIVA,
96740,Rio de Janeiro;Espírito Santo;Santa Catarina,BR,NATIVA,
96741,Rio de Janeiro;Rio Grande do Sul;Paraná,BR,NATIVA,
94513,São Paulo,BR,,
94514,São Paulo,BR,,
94515,Minas Gerais,BR,,
94516,São Paulo,BR,,
4533,Paraíba;São Paulo;Ceará;Bahia;Santa Catarina;Paraná;Rio de Janeiro;Rio Grande do Sul;Piauí,BR,NATIVA,
107879,São Paulo,BR,NATIVA,
94505,Santa Catarina,BR,,
94506,Pará,BR,,
96755,,BR,NATIVA,
122812,Amazonas;Roraima,BR,NATIVA,
94701,Amapá;Pará,BR,,
94507,Amazonas,BR,,
94508,Acre,BR,,
125547,Minas Gerais,BR,NATIVA,
94451,Distrito Federal;Minas Gerais;São Paulo;Rio de Janeiro,BR,,
38607,Roraima;Pará;Amazonas,BR,NATIVA,
95902,Minas Gerais;São Paulo;Rio de Janeiro,BR,NATIVA,
12488,Rio Grande do Sul,BR,NATIVA,
38609,Amazonas,BR,NATIVA,
95899,Rio Grande do Sul;Santa Catarina;Minas Gerais;Bahia,BR,NATIVA,
124698,Rio Grande do Sul,BR,,
125493,Rio Grande do Sul,BR,,
116343,Mato Grosso,BR,NATIVA,
38608,Amazonas,BR,NATIVA,
125540,Minas Gerais,BR,NATIVA,
109766,Rio Grande do Sul,BR,CULTIVADA,
15458,Pernambuco,BR,NATIVA,
109915,São Paulo;Minas Gerais,BR,CULTIVADA,
94553,Minas Gerais,BR,,
33466,Tocantins,BR,NATIVA,
